"","time_id","seconds_in_bucket","bid_price1","ask_price1","bid_price2","ask_price2","bid_size1","ask_size1","bid_size2","ask_size2","stock_id"
"1698",62,442,0.99972945,1.0002706,0.99965215,1.0003479,25,4,100,20,100
"1699",62,445,0.99972945,1.000116,0.99965215,1.0001932,25,1,100,20,100
"1700",62,447,0.99972945,1.000116,0.99965215,1.0001932,26,1,100,20,100
"1701",62,448,0.99972945,1.0002706,0.99965215,1.0004252,26,27,100,202,100
"1702",62,452,0.99972945,1.0002706,0.99949753,1.0004252,26,27,25,202,100
"1703",62,453,0.99980676,1.0002706,0.99972945,1.0004252,1,27,25,202,100
"1704",62,469,0.99980676,1.0002706,0.99972945,1.0004252,1,17,25,202,100
"1705",62,478,0.9999614,1.0002706,0.99980676,1.0004252,125,17,2,202,100
"1706",62,479,0.9999614,1.0002706,0.99980676,1.0004252,125,17,1,202,100
"1707",62,485,0.9999614,1.0002706,0.99980676,1.0004252,125,17,1,204,100
"1708",62,487,0.9999614,1.0002706,0.99980676,1.0004252,125,17,1,204,100
"1709",62,488,0.9999614,1.0002706,0.99980676,1.0004252,125,17,1,204,100
"1710",62,496,0.9999614,1.0002706,0.99980676,1.0004252,150,17,1,204,100
"1711",62,498,0.9999614,1.0001932,0.99980676,1.0002706,150,1,1,17,100
"1712",62,502,0.9999614,1.0001932,0.99980676,1.0002706,150,1,1,37,100
"1713",62,505,0.9999614,1.0004252,0.99980676,1.0005025,50,204,1,100,100
"1714",62,506,0.9999614,1.0004252,0.99980676,1.0006571,50,204,1,1,100
"1715",62,507,0.9999614,1.0004252,0.99980676,1.0006571,50,104,1,1,100
"1716",62,512,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,1,100
"1717",62,513,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,101,100
"1718",62,514,1.0005025,1.0008891,1.0003479,1.0011209,118,2,50,101,100
"1719",62,517,1.0005025,1.0008891,1.0003479,1.0011209,118,2,50,201,100
"1720",62,520,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,201,100
"1721",62,525,1.0005025,1.0008891,1.0003479,1.0010437,100,2,50,1,100
"1722",62,526,1.0005025,1.0008891,1.0003479,1.0010437,100,2,50,2,100
"1723",62,527,1.0005025,1.0008891,1.0003479,1.0010437,100,2,50,1,100
"1724",62,528,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,202,100
"1725",62,534,1.0005025,1.0008891,0.9999614,1.0011209,100,2,158,202,100
"1726",62,537,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,202,100
"1727",62,538,1.0005025,1.0008891,0.9999614,1.0011209,100,2,158,202,100
"1728",62,540,1.0005025,1.0008891,0.9999614,1.0011209,100,2,158,252,100
"1729",62,541,1.0005025,1.0008891,0.9999614,1.0011209,100,2,158,202,100
"1730",62,545,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,202,100
"1731",62,546,1.0005025,1.0008891,0.9999614,1.0011209,100,2,158,202,100
"1732",62,547,1.0005025,1.0008891,0.9999614,1.0011209,100,2,158,202,100
"1733",62,548,1.0005025,1.0008891,1.0003479,1.0011209,100,2,50,202,100
"1734",62,549,1.0005025,1.0008891,0.9999614,1.0011209,100,103,158,201,100
"1735",62,552,0.99965215,1.0002706,0.99949753,1.0005798,200,101,100,400,100
"1736",62,553,0.99972945,1.0000386,0.9993429,1.0002706,326,1,150,1,100
"1737",62,554,0.99972945,1.0000386,0.9993429,1.0002706,326,1,150,2,100
"1738",62,557,0.99972945,1.0000386,0.9993429,1.0002706,276,1,50,102,100
"1739",62,561,0.99972945,1.0000386,0.9993429,1.0002706,276,1,50,103,100
"1740",62,562,0.99972945,0.9999614,0.9993429,1.0000386,276,50,50,1,100
"1741",62,563,0.99972945,0.9999614,0.9993429,1.0000386,276,72,50,1,100
"1742",62,564,0.99972945,0.9999614,0.9993429,1.0000386,276,72,50,1,100
"1743",62,565,0.99972945,0.9999614,0.9993429,1.0000386,276,72,50,2,100
"1744",62,569,0.99972945,0.9999614,0.9993429,1.0000386,275,72,50,2,100
"1745",62,571,0.99972945,0.9999614,0.9992656,1.0000386,275,72,400,2,100
"1746",62,574,0.99972945,0.9999614,0.9992656,1.0000386,274,72,400,1,100
"1747",62,577,0.99972945,0.9999614,0.9992656,1.0000386,272,72,400,1,100
"1748",62,578,0.99972945,0.9999614,0.9992656,1.0000386,243,72,400,1,100
"1749",62,579,0.9991883,0.99965215,0.999111,0.9999614,13,100,1,174,100
"1750",62,580,0.9991883,0.9999614,0.999111,1.0003479,13,174,1,1,100
"1751",62,581,0.9991883,0.9999614,0.999111,1.0003479,13,224,1,1,100
"1752",62,582,0.9991883,0.9999614,0.999111,1.0003479,13,224,1,201,100
"1753",62,586,0.9991883,0.9999614,0.999111,1.0003479,13,224,1,201,100
"1754",62,587,0.99957484,0.99980676,0.9991883,0.9999614,1,1,13,124,100
"1755",62,594,0.99957484,0.99980676,0.9991883,0.9999614,1,1,13,224,100
"1756",62,597,0.99957484,0.99980676,0.9991883,0.9999614,1,1,13,324,100
